Country,Technology,Month,Real (TWh),Model (TWh),Diff (TWh),Diff (%)
France,Nuclear,2024-04,26.670103615333,29.29568207333781,2.62557845800481,9.844650384092732
France,Nuclear,2024-05,27.846070517741,0.8940124958348559,-26.952058021906147,-96.78944828044851
France,Hydropower,2024-04,6.129436918617,0.19054205040393357,-5.938894868213067,-96.89136126313336
France,Hydropower,2024-05,7.797584607312,0.0,-7.797584607312,-100.0
France,Wind,2024-04,4.631424700179,5.426927554940441,0.7955028547614411,17.176201844125753
France,Wind,2024-05,2.580478730067,0.09665495440260645,-2.4838237756643937,-96.25437895393554
France,Solar,2024-04,2.428035153726,2.61792979235286,0.18989463862686007,7.820918009998853
France,Solar,2024-05,2.708447227664,0.025702381320000002,-2.6827448463440002,-99.0510289047733
