Country,Technology,Month,Real (TWh),Model (TWh),Diff (TWh),Diff (%)
Portugal,Wind,2024-03,1.58,0.848751027798174,-0.731248972201826,-46.28158051910291
Portugal,Hydro,2024-03,2.07,0.1893652139413763,-1.8806347860586237,-90.85192203181758
Portugal,Solar,2024-03,0.47,0.30140288970208046,-0.16859711029791952,-35.87172559530203
Portugal,Gas,2024-03,0.46,0.0,-0.46,-100.0
Portugal,Bioenergy,2024-03,0.25,0.0,-0.25,-100.0
