Country,Technology,Month,Real (TWh),Model (TWh),Diff (TWh),Diff (%)
France,Nuclear,2024-03,29.894501689584,16.00092632934344,-13.893575360240561,-46.4753535767463
France,Hydropower,2024-03,7.559663627279,0.3156276104663671,-7.2440360168126325,-95.82484583933831
France,Wind,2024-03,45.659868050932,3.0152796132399997,-42.644588437692,-93.3962147900284
France,Solar,2024-03,1.995817035691,0.88016269803,-1.1156543376610002,-55.899629961557764
