Country,Technology,Month,Real (TWh),Model (TWh),Diff (TWh),Diff (%)
Spain,Nuclear,2024-05,0.111285167,0.11223310882105735,0.0009479418210573409,0.8518132709072908
Spain,Carbón,2024-05,0.00588797,0.0,-0.00588797,-100.0
Spain,Ciclo combinado,2024-05,0.051689076,0.0026905041830274363,-0.048998571816972564,-94.79483018224695
Spain,Eólica,2024-05,0.239280562,0.23919379713112898,-8.676486887101986e-05,-0.03626072596361583
Spain,Solar fotovoltaica,2024-05,0.11266762599999999,0.1505971428962026,0.03792951689620261,33.66496503281485
