Country,Technology,Month,Real (TWh),Model (TWh),Diff (TWh),Diff (%)
France,Nuclear,2024-03,29.894501689584,33.29354640015989,3.3990447105758896,11.370133363889463
France,Hydropower,2024-03,7.559663627279,0.4761342459696079,-7.083529381309392,-93.70164772607764
France,Wind,2024-03,45.659868050932,6.031154751900001,-39.628713299032,-86.79112531562191
France,Solar,2024-03,1.995817035691,2.15159331709,0.15577628139900002,7.805138377580112
