timestamp,model_price,omie_price,price_error,price_setter,setter_mc_eur_mwh,price_gap_eur,es_load_MW,fr_import_MW,pt_import_MW,net_import_MW,vre_potential_MW,vre_actual_MW,vre_curtailment_MW,must_run_MW,residual_demand_MW,ccgt_mc_eur_mwh,fr_nuclear_MW,fr_hydro_MW,fr_wind_MW,fr_solar_MW,pt_hydro_MW,fr_price_EUR,pt_price_EUR,fr_es_price_spread,fr_load_MW,pt_load_MW,fr_surplus_MW,actual_fr_import_MW,actual_pt_import_MW,fr_import_error_MW,pt_import_error_MW,es_CCGT_flex_MW,es_CCGT_must_run_MW,es_OCGT_MW,es_biomass_MW,es_coal_MW,es_diesel_MW,es_load_shedding_MW,es_nuclear_MW,es_onwind_MW,es_ror_MW,es_solar_MW,es_PHS_MW,es_hydro_MW,es_CCGT_lo_MW,es_CCGT_mid_MW,es_CCGT_hi_MW,es_PHS_charge_MW,fr_CCGT_MW,fr_load_shedding_MW,fr_offwind_MW,fr_onwind_MW,pt_CCGT_MW,pt_load_shedding_MW,pt_offwind_MW,pt_onwind_MW,pt_solar_MW,hour,day_of_week,month,is_weekend,is_overnight,nodal_spread_EUR,nodal_max_EUR,nodal_min_EUR,nodal_max_bus,nodal_min_bus
2024-01-09 14:00:00,81.23065004396327,114.75,-33.519349956036734,CCGT,89.15751246377899,-7.92686241981572,28081.073455810547,-3690.0,682.2195499999995,-3007.7804500000007,7860.544949052404,7860.544949052404,0.0,8526.400000000001,11694.12850675814,89.15751246377899,39910.0,14765.41,61.89853,5817.960190000001,8346.5,5041.927508596321,81.79372720259623,-4960.696858552357,76604.7505,8818.2,-16049.481779999996,-642.742,-821.913,3047.258,-1504.1325499999994,0.0,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,578.4295598998772,414.1671967075472,7282.115389152525,0.0,6404.45935077287,7890.445107957046,0.0,0.0,-0.0,12322.20022,93.08962999999729,4.19193,61.89853,0.0,0,25,446.41879000000006,682.50076,14,1,1,False,False,4.8467263226526285,83.44117078748535,78.59444446483272,ES1 0,ES0 43
2024-01-09 15:00:00,81.23065004396327,124.29,-43.05934995603674,CCGT,89.15751246377899,-7.92686241981572,27119.26064300537,-3690.0,756.7970400000006,-2933.2029599999996,5962.416934623286,5962.416934623286,0.0,8526.400000000001,12630.443708382085,89.15751246377899,39910.0,14765.41,125.11405,3564.5639399999995,8346.5,96.8883608413878,81.79372720259623,-15.657710797424528,76438.7235,8695.0,-18073.635509999993,-751.078,-218.393,2938.922,-975.1900400000006,0.0,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,598.620916830859,408.2782444015415,5363.796017792429,0.0,6404.45935077287,8752.41760416286,0.0,0.0,-0.0,14435.162459999994,0.0,8.473049999999999,125.11405,0.0,0,25,462.2812400000001,618.0158,15,1,1,False,False,4.8467263226526,83.44117078748535,78.59444446483275,ES1 0,ES0 43
2024-01-09 16:00:00,82.53787259909849,137.35,-54.8121274009015,CCGT,89.15751246377899,-6.619639864680494,27174.98147583008,-3690.0,2491.481280616099,-1198.518719383901,3229.1500403790587,3229.1500403790587,0.0,8526.400000000001,15419.431435451015,89.15751246377899,39910.0,14765.41,444.51879,57.20225,8346.5,5079.973966236408,82.3212317751072,-4997.43609363731,76722.0225,8678.4,-21544.89146,-726.334,313.448,2963.666,-2178.033280616099,0.0,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,695.6442878497128,402.6705883969901,2533.505752529345,0.0,6619.769633224575,9583.904497733503,0.0,0.0,-0.0,17849.09500000001,35.73943000000315,30.057030000000005,444.51879,1992.8378006160983,0,25,418.86096,386.68252,16,1,1,False,False,3.0595922455918725,85.09674499902633,82.03715275343446,ES1 0,ES0 24
2024-01-09 17:00:00,106.00810353168497,137.0,-30.991896468315034,CCGT_flex,112.37240059219434,-6.364297060509372,29436.083686828613,-3690.0,3028.3437249061985,-661.6562750938015,703.1719880436402,703.1719880436402,0.0,8526.400000000001,20206.511698784972,89.15751246377899,39910.0,14765.41,712.9075700000001,0.0,8346.5,9999.994181326536,82.32316015629208,-9893.98607779485,78379.2085,8781.0,-22990.890929999987,-876.856,305.81,2813.1440000000002,-2722.5337249061986,851.0218035137316,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,703.1719880436403,396.9992055168971,0.0,0.0,7498.627355201893,10658.19630805215,1454.3158327680344,0.0,-0.0,18328.2,984.974279999994,47.71665,712.9075700000001,3078.529784906199,0,25,346.74399,12.56995,17,1,1,False,False,19.503869747640877,118.84999872607963,99.34612897843876,ES0 23,ES0 27
2024-01-09 18:00:00,105.97625059728588,138.95,-32.973749402714105,CCGT_flex,112.37240059219434,-6.3961499949084555,30855.86445617676,-3676.723022502032,2897.291534092684,-779.4314884093483,951.6769926897672,951.6769926897672,0.0,8526.400000000001,21377.787463486988,89.15751246377899,39910.0,14765.41,774.78306,0.0,8346.5,5068.52965834048,82.32324112509154,-4962.553407743194,77315.8165,9174.6,-21865.623439999996,-55.678,125.556,3621.045022502032,-2771.735534092684,506.624,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,951.6769926897672,389.5749874671881,0.0,0.0,8171.203790614201,10658.19630805215,2423.8597212800573,0.0,-0.0,18090.362727497977,107.04533000000048,51.492360000000005,774.78306,3387.0472240926847,0,25,313.34431,0.0,18,1,1,False,False,19.83728200905176,119.76088383129476,99.923601822243,ES0 23,ES0 27
2024-01-09 19:00:00,105.93285361598832,148.01,-42.07714638401168,CCGT_flex,112.37240059219434,-6.439546976206032,31850.413482666016,-2650.0264931789734,2811.407373315651,161.38088013667766,968.7267636267304,968.7267636267304,0.0,8526.400000000001,22355.286719039283,89.15751246377899,39910.0,14765.41,848.28036,0.0,8346.5,106.74244744628965,82.32335143836539,-0.8095938303013241,74268.236,9480.3,-18744.545640000004,1454.864,247.132,4104.890493178973,-2564.275373315651,574.504,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,968.7267636267304,385.4783595563371,0.0,0.0,8144.746019343614,10658.19630805215,2423.8597212800573,0.0,-0.0,16074.260727497973,0.0,56.36808,848.28036,3618.085823315651,0,25,302.12155,0.0,19,1,1,False,False,20.291528562655618,121.00188924009576,100.71036067744016,ES0 23,ES0 27
2024-01-09 20:00:00,101.43120340321518,130.0,-28.56879659678482,CCGT_flex,112.37240059219434,-10.94119718897916,31515.75747680664,-1423.2672022201275,2667.9774735797055,1244.7102713595775,1059.3955701070488,1059.3955701070488,0.0,8526.400000000001,21929.96190669959,89.15751246377899,39910.0,14765.41,838.69174,0.0,8346.5,102.4338608696726,82.32295117403272,-1.0026574664574357,71125.9115,9341.1,-15611.809759999996,1845.307,73.021,3268.5742022201275,-2594.9564735797053,90.49,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,1059.3955701070488,382.35696500679586,0.0,0.0,7122.160292278554,10658.19630805215,2423.8597212800573,0.0,-0.0,14143.669677026302,0.0,55.77348,838.69174,3332.7998435797053,0,25,304.77763000000004,0.0,20,1,1,False,False,16.42955056461156,113.6520947602929,97.22254419568134,ES0 23,ES0 27
2024-01-09 21:00:00,95.947671773425,111.86,-15.912328226575,CCGT,89.15751246377899,6.790159309646015,29145.061401367188,-3675.426976830385,2777.310274811883,-898.1167020185017,1393.028365347412,1393.028365347412,0.0,8526.400000000001,19225.633036019775,89.15751246377899,39910.0,14765.41,922.2629,0.0,8346.5,99.94117397705722,82.32251750941336,-3.993502203632218,71744.191,8827.6,-16146.5181,853.139,-633.502,4528.565976830385,-3410.812274811883,0.0,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,1393.028365347412,380.75083720386266,0.0,0.0,7122.160292278554,10658.19630805215,1951.697141806965,0.0,-0.0,12470.025703169624,0.0,61.06542,922.2629,2973.9701448118835,0,25,259.44013,0.0,21,1,1,False,False,12.866146624483918,105.3185583851633,92.45241176067938,ES0 23,ES0 43
2024-01-09 22:00:00,82.36969057964271,106.11,-23.740309420357292,CCGT,89.15751246377899,-6.787821884136278,26455.989654541016,-3690.0,2738.181476279585,-951.8185237204152,1308.3537335058838,1308.3537335058838,0.0,8526.400000000001,16621.23592103513,89.15751246377899,39910.0,14765.41,1065.35317,0.0,8346.5,99.94117397705722,82.32123680054374,-17.57148339741451,71096.8565,8046.2,-15356.093329999989,279.293,-917.421,3969.293,-3655.602476279585,0.0,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,1308.3537335058838,379.1363589310885,0.0,0.0,6619.769633224575,10064.767143560952,497.3813090389306,0.0,-0.0,11658.279199999995,0.0,67.81413,1065.35317,2247.428306279585,0,25,165.45317,0.0,22,1,1,False,False,1.1635447300904076,83.44117078748535,82.27762605739494,ES1 0,ES0 24
2024-01-09 23:00:00,81.60917616832609,92.33,-10.720823831673911,CCGT,89.15751246377899,-7.548336295452899,24430.81224822998,-3690.0,1868.637538439307,-1821.362461560693,1418.008215404205,1418.008215404205,0.0,8526.400000000001,14486.404032825772,89.15751246377899,39910.0,14765.41,978.52406,0.0,8346.5,99.94117397705722,82.32126582389616,-18.33199780873113,69335.498,7092.5,-13681.56394,966.282,-173.897,4656.282,-2042.534538439307,0.0,1999.999999999999,0.0,600,0.0,0.0,0.0,5926.400000000001,1418.0082154042047,377.3086724338815,0.0,0.0,6404.45935077287,9513.998471179715,0.0,0.0,-0.0,9988.417420000009,0.0,63.14652000000001,978.52406,476.9083384393075,0,25,112.7292,0.0,23,1,1,False,False,5.285803949396694,83.66642907205521,78.38062512265851,ES0 24,ES0 43
